"ANOENC","NUMERO","NORDEN","CATEGMH","SUSPRIN","RELASP","EDAD","SEXO","PAISNACIM","NACIONA","PAISNACION","SITURES","ECIVILLEGAL","NORDENCO","UNION","CONVIVENCIA","NORDENPA","PAISPADRE","NORDENMA","PAISMADRE","ESTUDIOS","ESTUDRED","SITUACT","SITURED","OCU","JORNADA","PERCEP","IMPEXACP","INTERINP","NINODEP","HIJODEP","ADULTO","FACTOR"
2023,19844,2,1,6,2,78,6,1,1,NA,1,2,1,1,1,99,1,99,1,1,1,6,2,2,NA,6,NA,NA,6,6,1,336.534218
2023,19845,1,1,1,1,47,1,1,1,NA,1,1,99,NA,3,99,1,99,1,3,2,7,2,2,NA,1,-9,3,6,6,1,1609.206993
2023,19846,1,1,1,1,75,1,1,1,NA,1,2,2,1,1,99,1,99,1,3,2,4,2,2,NA,1,1210,3,6,6,1,265.226228
2023,19846,2,1,6,2,76,6,1,1,NA,1,2,1,1,1,99,1,99,1,3,2,6,2,2,NA,6,NA,NA,6,6,1,265.226228
2023,19847,1,1,6,2,66,6,1,1,NA,1,2,2,1,1,99,1,99,1,2,1,6,2,2,NA,6,NA,NA,6,6,1,575.319854
2023,19847,2,1,1,1,71,1,1,1,NA,1,2,1,1,1,99,1,99,1,2,1,4,2,2,NA,1,-9,2,6,6,1,575.319854
2023,19848,1,1,1,1,75,1,1,1,NA,1,2,2,1,1,99,1,99,1,6,4,4,2,2,NA,1,-9,4,6,6,1,467.575215
2023,19848,2,1,6,2,75,6,1,1,NA,1,2,1,1,1,99,1,99,1,4,3,4,2,2,NA,1,-9,3,6,6,1,467.575215
2023,19849,1,1,1,1,43,1,1,1,NA,1,4,99,NA,3,99,1,99,1,5,4,1,1,1,1,1,2200,5,6,6,1,371.381441
2023,19849,2,1,6,3,7,1,1,1,NA,1,1,99,NA,3,1,1,99,1,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,371.381441
2023,19849,3,1,6,3,2,1,1,1,NA,1,1,99,NA,3,1,1,99,1,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,371.381441
2023,19850,1,1,1,1,41,1,1,1,NA,1,1,99,NA,3,99,1,99,1,4,3,1,1,1,1,1,-9,5,6,6,1,382.788506
2023,19851,1,1,1,1,72,1,1,1,NA,1,2,2,1,1,99,1,99,1,4,3,4,2,2,NA,1,2450,5,6,6,1,886.868348
2023,19851,2,1,6,2,69,6,1,1,NA,1,2,1,1,1,99,1,99,1,4,3,4,2,2,NA,1,2450,5,6,6,1,886.868348
2023,19852,1,1,6,2,49,6,4,2,3,1,2,2,1,1,99,4,99,4,4,3,1,1,1,1,1,1800,4,6,6,1,2173.196846
2023,19852,2,1,1,1,58,1,4,2,3,1,2,1,1,1,99,4,99,4,4,3,1,1,1,1,1,500,2,6,6,1,2173.196846
2023,19852,3,1,6,3,17,6,1,1,NA,1,1,99,NA,3,2,4,1,4,3,2,5,2,2,NA,6,NA,NA,1,1,6,2173.196846
2023,19853,1,1,1,1,42,6,1,1,NA,1,1,99,NA,3,99,1,99,1,6,4,1,1,1,1,1,2000,5,6,6,1,359.035537
2023,19854,1,1,1,1,72,1,1,1,NA,1,2,2,1,1,99,1,99,1,3,2,4,2,2,NA,1,-9,3,6,6,1,1464.153964
2023,19854,2,1,6,2,69,6,1,1,NA,1,2,1,1,1,99,1,99,1,3,2,4,2,2,NA,1,-9,2,6,6,1,1464.153964
2023,19855,1,1,6,2,64,6,1,1,NA,1,2,2,1,1,99,1,99,1,2,1,1,1,1,1,1,-9,3,6,6,1,1516.29338
2023,19855,2,1,1,1,73,1,1,1,NA,1,2,1,1,1,99,1,99,1,2,1,4,2,2,NA,1,-9,4,6,6,1,1516.29338
2023,19856,1,1,1,1,53,1,1,1,NA,1,2,2,1,1,99,1,99,1,3,2,1,1,1,1,1,-9,5,6,6,1,436.307425
2023,19856,2,1,6,2,52,6,1,1,NA,1,2,1,1,1,99,1,99,1,3,2,1,1,1,2,1,-9,2,6,6,1,436.307425
2023,19856,3,1,6,3,22,1,1,1,NA,1,1,99,NA,3,1,1,2,1,4,3,5,2,2,NA,6,NA,NA,1,1,6,436.307425
2023,19857,1,1,1,1,49,6,1,1,NA,1,2,2,1,1,99,1,99,1,3,2,1,1,1,1,1,-9,3,6,6,1,362.08937
2023,19857,2,1,6,2,61,1,1,1,NA,1,2,1,1,1,99,1,99,1,3,2,7,2,2,NA,1,-9,3,6,6,1,362.08937
2023,19857,3,1,6,3,13,1,1,1,NA,1,1,99,NA,3,2,1,1,1,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,362.08937
2023,19857,4,1,6,3,11,6,1,1,NA,1,1,99,NA,3,2,1,1,1,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,362.08937
2023,19858,1,1,1,1,35,6,1,1,NA,1,1,99,NA,3,99,1,99,1,4,3,1,1,1,1,1,-9,4,6,6,1,519.549973
2023,19859,1,1,1,1,85,6,1,1,NA,1,3,99,NA,3,99,1,99,1,2,1,4,2,2,NA,1,-9,2,6,6,1,3924.907627
2023,19860,1,1,1,1,60,1,1,1,NA,1,2,2,1,1,99,1,99,1,3,2,1,1,1,1,1,-9,4,6,6,1,223.095515
2023,19860,2,1,6,2,49,6,4,3,3,1,2,1,1,1,99,4,4,4,6,4,1,1,1,1,1,-9,4,6,6,1,223.095515
2023,19860,3,1,6,3,14,1,1,1,NA,1,1,99,NA,3,1,1,2,4,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,223.095515
2023,19860,4,1,6,5,78,6,4,2,3,1,5,99,NA,3,99,4,99,4,2,1,6,2,2,NA,6,NA,NA,6,6,1,223.095515
2023,19861,1,1,1,1,72,1,1,1,NA,1,2,2,1,1,99,1,99,1,2,1,4,2,2,NA,1,-9,3,6,6,1,1031.491122
2023,19861,2,1,6,2,72,6,1,1,NA,1,2,1,1,1,99,1,99,1,2,1,6,2,2,NA,6,NA,NA,6,6,1,1031.491122
2023,19862,1,1,1,1,49,1,1,1,NA,1,2,2,1,1,99,1,99,1,3,2,1,1,1,1,1,-9,3,6,6,1,1061.693871
2023,19862,2,1,6,2,46,6,1,1,NA,1,2,1,1,1,99,1,99,1,4,3,2,1,1,1,1,-9,3,6,6,1,1061.693871
2023,19863,1,1,6,2,37,1,2,3,1,1,2,2,1,1,99,2,99,2,7,4,1,1,1,1,1,-9,-9,6,6,1,1704.268592
2023,19863,2,1,1,1,38,6,1,1,NA,1,2,1,1,1,99,1,99,1,7,4,1,1,1,1,1,-9,-9,6,6,1,1704.268592
2023,19864,1,1,1,1,85,6,1,1,NA,1,3,99,NA,3,99,1,99,1,1,1,4,2,2,NA,1,641,2,6,6,1,1890.521538
2023,19865,1,1,1,1,53,6,1,1,NA,1,5,99,NA,3,99,1,99,1,5,4,1,1,1,1,-9,-9,-9,6,6,1,286.273709
2023,19865,2,1,6,3,23,1,1,1,NA,1,1,99,NA,3,99,1,1,1,7,4,1,1,1,2,-9,-9,-9,6,6,1,286.273709
2023,19865,3,1,6,3,22,1,1,1,NA,1,1,99,NA,3,99,1,1,1,7,4,3,1,2,NA,-9,-9,-9,6,6,1,286.273709
2023,19866,1,1,1,1,47,1,1,1,NA,1,1,99,NA,3,99,1,99,1,3,2,1,1,1,1,1,-9,4,6,6,1,2128.606251
2023,19867,1,1,1,1,43,6,1,1,NA,1,2,2,1,1,99,1,99,1,8,4,1,1,1,1,1,-9,7,6,6,1,357.201874
2023,19867,2,1,6,2,43,1,1,1,NA,1,2,1,1,1,99,1,99,1,8,4,1,1,1,1,1,-9,7,6,6,1,357.201874
2023,19867,3,1,6,3,6,6,1,1,NA,1,1,99,NA,3,2,1,1,1,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,357.201874
2023,19867,4,1,6,3,2,1,1,1,NA,1,1,99,NA,3,2,1,1,1,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,357.201874
2023,19868,1,1,1,1,38,6,4,2,3,1,1,99,NA,3,99,4,99,4,4,3,3,1,2,NA,1,830,2,6,6,1,3819.180972
2023,19868,2,1,6,3,17,6,4,2,3,1,1,99,NA,3,99,4,1,4,4,3,5,2,2,NA,6,NA,NA,1,1,6,3819.180972
2023,19868,3,1,6,3,13,1,4,2,3,1,1,99,NA,3,99,4,1,4,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,3819.180972
2023,19868,4,1,6,3,7,1,4,2,3,1,1,99,NA,3,99,4,1,4,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,3819.180972
2023,19869,1,1,1,1,74,1,1,1,NA,1,2,2,1,1,99,1,99,1,2,1,4,2,2,NA,1,-9,3,6,6,1,597.354758
2023,19869,2,1,6,2,73,6,1,1,NA,1,2,1,1,1,99,1,99,1,2,1,4,2,2,NA,1,-9,2,6,6,1,597.354758
2023,19870,1,1,1,1,77,6,1,1,NA,1,3,99,NA,3,99,1,99,1,2,1,4,2,2,NA,1,-9,2,6,6,1,1711.130204
2023,19871,1,1,1,1,46,1,1,1,NA,1,2,2,1,1,99,1,99,1,5,4,1,1,1,1,1,-9,4,6,6,1,454.523537
2023,19871,2,1,6,2,47,6,1,1,NA,1,2,1,1,1,99,1,99,1,6,4,1,1,1,2,1,-9,3,6,6,1,454.523537
2023,19871,3,1,6,3,7,6,1,1,NA,1,1,99,NA,3,1,1,2,1,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,454.523537
2023,19872,1,1,6,2,65,1,1,1,NA,1,2,2,1,1,99,1,99,1,3,2,4,2,2,NA,1,-9,2,6,6,1,620.839336
2023,19872,2,1,1,1,63,6,1,1,NA,1,2,1,1,1,99,1,99,1,4,3,4,2,2,NA,1,-9,2,6,6,1,620.839336
2023,19872,3,1,6,3,25,1,1,1,NA,1,1,99,NA,3,1,1,2,1,6,4,5,2,2,NA,6,NA,NA,6,6,1,620.839336
2023,19873,1,1,1,1,41,1,1,1,NA,1,4,99,NA,3,99,1,99,1,1,1,3,1,2,NA,1,420,1,6,6,1,2231.568867
2023,19873,2,1,6,3,18,6,1,1,NA,1,1,99,NA,3,1,1,99,1,3,2,3,1,2,NA,6,NA,NA,6,6,1,2231.568867
2023,19874,1,1,1,1,57,1,1,1,NA,1,2,2,1,1,99,1,99,1,5,4,1,1,1,1,1,-9,3,6,6,1,564.977718
2023,19874,2,1,6,2,55,6,1,1,NA,1,2,1,1,1,99,1,99,1,4,3,1,1,1,1,1,-9,3,6,6,1,564.977718
2023,19874,3,1,6,3,21,6,1,1,NA,6,1,99,NA,3,1,1,2,1,4,3,5,2,2,NA,6,NA,NA,1,1,6,564.977718
2023,19875,1,1,1,1,52,1,1,1,NA,1,2,2,1,1,99,1,99,1,4,3,1,1,1,1,1,1400,3,6,6,1,492.35713
2023,19875,2,1,6,2,46,6,1,1,NA,1,2,1,1,1,99,1,99,1,5,4,1,1,1,2,1,800,2,6,6,1,492.35713
2023,19875,3,1,6,3,15,6,1,1,NA,1,1,99,NA,3,1,1,2,1,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,492.35713
2023,19875,4,1,6,3,13,6,1,1,NA,1,1,99,NA,3,1,1,2,1,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,492.35713
2023,19876,1,1,6,3,45,1,1,1,NA,1,1,99,NA,3,2,1,99,1,4,3,6,2,2,NA,6,NA,NA,6,6,1,872.125409
2023,19876,2,1,1,1,85,1,1,1,NA,1,3,99,NA,3,99,1,99,1,2,1,4,2,2,NA,1,1800,4,6,6,1,872.125409
2023,19877,1,1,1,1,67,1,1,1,NA,1,2,2,1,1,99,1,99,1,7,4,4,2,2,NA,1,-9,4,6,6,1,546.65642
2023,19877,2,1,6,2,66,6,1,1,NA,1,2,1,1,1,99,1,99,1,7,4,6,2,2,NA,6,NA,NA,6,6,1,546.65642
2023,19878,1,1,1,1,44,1,2,2,1,1,2,2,1,1,99,2,99,2,4,3,1,1,1,1,1,-9,5,6,6,1,288.102867
2023,19878,2,1,6,2,39,6,2,2,1,1,2,1,1,1,99,2,99,2,4,3,1,1,1,1,1,-9,3,6,6,1,288.102867
2023,19878,3,1,6,3,15,1,1,3,1,1,1,99,NA,3,1,2,2,2,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,288.102867
2023,19879,1,1,1,1,60,6,2,2,1,1,4,99,NA,3,99,2,99,2,2,1,1,1,1,1,1,-9,2,6,6,1,939.056433
2023,19880,1,1,1,1,85,6,1,1,NA,1,3,99,NA,3,99,1,99,1,4,3,4,2,2,NA,1,-9,4,6,6,1,312.564299
2023,19880,2,1,6,3,59,6,1,1,NA,1,5,99,NA,3,99,1,1,1,4,3,1,1,1,1,1,-9,4,6,6,1,312.564299
2023,19881,1,1,1,1,60,1,1,1,NA,1,1,99,NA,3,99,1,99,1,3,2,1,1,1,2,1,-9,3,6,6,1,930.401237
2023,19882,1,1,1,1,53,6,1,1,NA,1,5,99,NA,3,99,1,99,1,6,4,1,1,1,1,1,-9,3,6,6,1,1115.25552
2023,19882,2,1,6,3,20,6,1,1,NA,6,1,99,NA,3,99,1,1,1,4,3,5,2,2,NA,6,NA,NA,1,1,6,1115.25552
2023,19883,1,1,1,1,50,1,1,1,NA,1,5,2,3,2,99,1,99,1,3,2,1,1,1,1,1,-9,4,6,6,1,1128.622509
2023,19883,2,1,6,2,54,6,1,1,NA,1,5,1,3,2,99,1,99,1,7,4,1,1,1,1,1,-9,4,6,6,1,1128.622509
2023,19884,1,1,1,1,35,6,4,3,3,1,5,99,NA,3,99,4,99,4,2,1,1,1,1,1,1,1200,3,6,6,1,300.690919
2023,19884,2,1,6,3,19,1,4,3,3,1,1,99,NA,3,99,4,1,4,2,1,1,1,1,1,1,1200,3,6,6,1,300.690919
2023,19884,3,1,6,3,15,1,1,1,NA,1,1,99,NA,3,99,4,1,4,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,300.690919
2023,19885,1,1,1,1,40,1,1,1,NA,1,2,2,1,1,99,1,99,1,5,4,1,1,1,1,1,-9,4,6,6,1,541.506943
2023,19885,2,1,6,2,42,6,1,1,NA,1,2,1,1,1,99,1,99,1,3,2,1,1,1,1,1,-9,3,6,6,1,541.506943
2023,19885,3,1,6,3,11,6,1,1,NA,1,1,99,NA,3,1,1,2,1,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,541.506943
2023,19885,4,1,6,3,4,1,1,1,NA,1,1,99,NA,3,1,1,2,1,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,541.506943
2023,19886,1,1,1,1,37,1,1,1,NA,1,2,2,1,1,99,1,99,1,2,1,1,1,1,1,1,-9,4,6,6,1,429.856698
2023,19886,2,1,6,2,35,6,1,1,NA,1,2,1,1,1,99,1,99,1,7,4,2,1,1,1,1,-9,5,6,6,1,429.856698
2023,19886,3,1,6,3,6,1,1,1,NA,6,1,99,NA,3,1,1,2,1,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,429.856698
2023,19886,4,1,6,3,4,6,1,1,NA,6,1,99,NA,3,1,1,2,1,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,429.856698
2023,19887,1,1,1,1,85,1,1,1,NA,1,2,2,1,1,99,1,99,1,2,1,4,2,2,NA,1,-9,3,6,6,1,421.515637
2023,19887,2,1,6,2,83,6,1,1,NA,1,2,1,1,1,99,1,99,1,2,1,4,2,2,NA,1,-9,2,6,6,1,421.515637
2023,19887,3,1,6,3,62,1,1,1,NA,1,1,99,NA,3,1,1,2,1,3,2,1,1,1,2,1,-9,3,6,6,1,421.515637
2023,19888,1,1,1,1,46,1,1,1,NA,1,2,2,1,1,99,1,99,1,7,4,1,1,1,1,1,2200,5,6,6,1,347.707771
2023,19888,2,1,6,2,54,6,1,1,NA,1,2,1,1,1,99,1,99,1,6,4,1,1,1,1,1,1800,4,6,6,1,347.707771
2023,19888,3,1,6,3,14,1,1,1,NA,1,1,99,NA,3,1,1,2,1,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,347.707771
2023,19889,1,1,1,1,66,1,1,1,NA,1,2,2,1,1,99,1,99,1,2,1,4,2,2,NA,1,-9,3,6,6,1,1976.24363
2023,19889,2,1,6,2,67,6,1,1,NA,1,2,1,1,1,99,1,99,1,2,1,4,2,2,NA,6,NA,NA,6,6,1,1976.24363
2023,19889,3,1,6,3,26,1,1,1,NA,1,1,99,NA,3,1,1,2,1,5,4,3,1,2,NA,6,NA,NA,6,6,1,1976.24363
2023,19890,1,1,1,1,36,1,1,1,NA,1,1,99,NA,3,99,1,99,1,4,3,7,2,2,NA,1,-9,3,6,6,1,2221.894868
2023,19891,1,1,6,2,62,6,1,1,NA,1,2,2,1,1,99,1,99,1,4,3,6,2,2,NA,6,NA,NA,6,6,1,692.196329
2023,19891,2,1,1,1,69,1,1,1,NA,1,2,1,1,1,99,1,99,1,5,4,1,1,1,1,1,-9,5,6,6,1,692.196329
2023,19891,3,1,6,3,25,6,1,1,NA,1,1,99,NA,3,2,1,1,1,7,4,3,1,2,NA,6,NA,NA,6,6,1,692.196329
2023,19892,1,1,6,2,60,1,1,1,NA,1,2,2,1,1,99,1,99,1,3,2,1,1,1,1,1,800,2,6,6,1,2806.859353
2023,19892,2,1,1,1,71,6,1,1,NA,1,2,1,1,1,99,1,99,1,3,2,4,2,2,NA,1,1100,3,6,6,1,2806.859353
2023,19893,1,1,1,1,63,1,1,1,NA,1,2,2,1,1,99,1,99,1,6,4,1,1,1,1,-9,-9,-9,6,6,1,886.193667
2023,19893,2,1,6,2,60,6,1,1,NA,1,2,1,1,1,99,1,99,1,7,4,6,2,2,NA,-9,-9,-9,6,6,1,886.193667
2023,19894,1,1,1,1,37,1,1,1,NA,1,1,99,NA,3,99,1,99,1,7,4,1,1,1,1,1,2500,6,6,6,1,2318.484146
2023,19895,1,1,1,1,39,1,1,1,NA,1,2,2,1,1,99,1,99,1,3,2,1,1,1,1,1,2000,5,6,6,1,359.34604
2023,19895,2,1,6,2,37,6,1,1,NA,1,2,1,1,1,99,1,99,1,3,2,1,1,1,2,1,700,2,6,6,1,359.34604
2023,19895,3,1,6,3,12,1,1,1,NA,1,1,99,NA,3,1,1,2,1,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,359.34604
2023,19895,4,1,6,3,7,6,1,1,NA,1,1,99,NA,3,1,1,2,1,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,359.34604
2023,19896,1,1,1,1,74,1,1,1,NA,1,2,2,1,1,99,1,99,1,3,2,4,2,2,NA,1,2076,5,6,6,1,518.922518
2023,19896,2,1,6,2,71,6,1,1,NA,1,2,1,1,1,99,1,99,1,3,2,6,2,2,NA,6,NA,NA,6,6,1,518.922518
2023,19897,1,1,1,1,85,6,1,1,NA,1,3,99,NA,3,99,1,99,1,2,1,4,2,2,NA,1,1108,3,6,6,1,1829.62655
2023,19898,1,1,1,1,58,1,1,1,NA,1,1,99,NA,3,99,1,99,1,3,2,3,1,2,NA,1,-9,2,6,6,1,766.329237
2023,19899,1,1,1,1,62,1,1,1,NA,1,2,2,1,1,99,1,99,1,4,3,4,2,2,NA,1,-9,5,6,6,1,663.532586
2023,19899,2,1,6,2,58,6,1,1,NA,1,2,1,1,1,99,1,99,1,5,4,1,1,1,1,1,-9,3,6,6,1,663.532586
2023,19900,1,1,1,1,80,6,1,1,NA,1,1,99,NA,3,99,1,99,1,6,4,4,2,2,NA,1,-9,5,6,6,1,1310.608829
2023,19901,1,1,1,1,43,1,1,1,NA,1,2,2,1,1,99,1,99,1,6,4,1,1,1,1,1,2800,6,6,6,1,739.383542
2023,19901,2,1,6,2,47,6,1,1,NA,1,2,1,1,1,99,1,99,1,4,3,1,1,1,1,1,2800,6,6,6,1,739.383542
2023,19901,3,1,6,3,13,1,1,1,NA,1,1,99,NA,3,1,1,2,1,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,739.383542
2023,19901,4,1,6,3,9,6,1,1,NA,1,1,99,NA,3,1,1,2,1,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,739.383542
2023,19902,1,1,1,1,56,1,1,1,NA,1,2,2,1,1,99,1,99,1,5,4,3,1,2,NA,1,1000,3,6,6,1,311.797857
2023,19902,2,1,6,2,51,6,4,3,3,1,2,1,1,1,99,4,99,4,4,3,3,1,2,NA,6,NA,NA,6,6,1,311.797857
2023,19903,1,1,1,1,55,1,4,1,NA,1,2,2,1,1,99,4,99,4,7,4,1,1,1,1,1,-9,5,6,6,1,862.516377
2023,19903,2,1,6,2,55,6,4,1,NA,1,2,1,1,1,99,4,99,4,4,3,1,1,1,1,1,-9,2,6,6,1,862.516377
2023,19903,3,1,6,3,20,1,1,1,NA,1,1,99,NA,3,1,4,2,4,4,3,5,2,2,NA,6,NA,NA,1,1,6,862.516377
2023,19904,1,1,1,1,53,1,4,3,3,1,2,2,1,1,99,4,99,4,3,2,1,1,1,1,1,-9,3,6,6,1,426.243389
2023,19904,2,1,6,2,44,6,4,3,3,1,2,1,1,1,99,4,99,4,3,2,1,1,1,1,1,-9,2,6,6,1,426.243389
2023,19904,3,1,6,3,20,6,4,3,3,1,1,99,NA,3,1,4,2,4,3,2,5,2,2,NA,6,NA,NA,1,1,6,426.243389
2023,19905,1,1,1,1,40,1,1,1,NA,1,2,2,1,1,99,1,99,1,2,1,1,1,1,1,1,-9,4,6,6,1,266.027976
2023,19905,2,1,6,2,37,6,1,1,NA,1,2,1,1,1,99,1,99,1,6,4,1,1,1,1,1,-9,3,6,6,1,266.027976
2023,19905,3,1,6,3,8,6,1,1,NA,1,1,99,NA,3,1,1,2,1,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,266.027976
2023,19905,4,1,6,3,15,6,1,1,NA,1,1,99,NA,3,1,1,2,1,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,266.027976
2023,19906,1,1,1,1,50,1,1,1,NA,1,1,99,NA,3,99,1,99,1,7,4,1,1,1,1,1,-9,5,6,6,1,788.736106
2023,19907,1,1,1,1,66,1,1,1,NA,1,2,2,1,1,99,1,99,1,7,4,1,1,1,1,1,7000,7,6,6,1,273.735232
2023,19907,2,1,6,2,62,6,1,1,NA,1,2,1,1,1,99,1,99,1,5,4,6,2,2,NA,6,NA,NA,6,6,1,273.735232
2023,19907,3,1,6,3,21,1,1,1,NA,6,1,99,NA,3,1,1,2,1,4,3,5,2,2,NA,6,NA,NA,1,1,6,273.735232
2023,19908,1,1,1,1,54,1,1,1,NA,1,1,99,NA,3,99,1,99,1,3,2,1,1,1,1,1,-9,3,6,6,1,2323.440811
2023,19908,2,1,6,6,45,6,1,1,NA,1,1,99,NA,3,99,1,4,1,3,2,7,2,2,NA,1,-9,2,6,6,1,2323.440811
2023,19908,3,1,6,3,17,6,1,1,NA,1,1,99,NA,3,1,1,2,1,3,2,3,1,2,NA,6,NA,NA,6,6,1,2323.440811
2023,19908,4,1,6,6,74,6,1,1,NA,1,3,99,NA,3,99,1,99,1,1,1,4,2,2,NA,1,-9,2,6,6,1,2323.440811
2023,19909,1,1,1,1,28,6,1,1,NA,1,1,99,NA,3,99,1,99,1,6,4,1,1,1,1,1,-9,4,6,6,1,1501.929745
2023,19910,1,1,1,1,52,1,1,1,NA,1,5,2,3,2,99,1,99,1,3,2,1,1,1,1,1,2900,6,6,6,1,1664.670378
2023,19910,2,1,6,2,42,6,1,1,NA,1,1,1,3,2,99,2,99,1,7,4,1,1,1,1,1,1000,3,6,6,1,1664.670378
2023,19910,3,1,6,3,19,1,1,1,NA,1,1,99,NA,3,1,1,99,1,4,3,1,1,1,1,6,NA,NA,6,6,1,1664.670378
2023,19910,4,1,6,3,14,1,1,1,NA,1,1,99,NA,3,1,1,99,1,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,1664.670378
2023,19910,5,1,6,3,15,1,1,1,NA,1,1,99,NA,3,99,1,2,1,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,1664.670378
2023,19911,1,1,6,2,46,6,1,1,NA,1,2,2,1,1,99,1,99,1,7,4,1,1,1,2,1,-9,3,6,6,1,530.33859
2023,19911,2,1,1,1,52,1,1,1,NA,1,2,1,1,1,99,1,99,1,4,3,1,1,1,1,1,-9,3,6,6,1,530.33859
2023,19911,3,1,6,3,16,6,1,1,NA,1,1,99,NA,3,2,1,1,1,3,2,5,2,2,NA,6,NA,NA,1,1,6,530.33859
2023,19911,4,1,6,3,12,1,1,1,NA,1,1,99,NA,3,2,1,1,1,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,530.33859
2023,19912,1,1,1,1,56,1,1,1,NA,1,2,2,1,1,99,1,99,1,3,2,1,1,1,1,1,-9,3,6,6,1,1309.649886
2023,19912,2,1,6,2,54,6,1,1,NA,1,2,1,1,1,99,1,99,1,3,2,6,2,2,NA,6,NA,NA,6,6,1,1309.649886
2023,19912,3,1,6,3,29,1,1,1,NA,1,1,99,NA,3,1,1,2,1,3,2,7,2,2,NA,1,-9,2,6,6,1,1309.649886
2023,19912,4,1,6,3,19,1,1,1,NA,1,1,99,NA,3,1,1,2,1,4,3,5,2,2,NA,6,NA,NA,1,1,6,1309.649886
2023,19913,1,1,6,3,33,6,1,1,NA,1,1,99,NA,3,99,1,2,1,4,3,1,1,1,2,1,-9,2,6,6,1,215.918484
2023,19913,2,1,1,1,57,6,1,1,NA,1,4,99,NA,3,99,1,99,1,3,2,7,2,2,NA,1,-9,2,6,6,1,215.918484
2023,19914,1,1,1,1,58,6,1,1,NA,1,3,99,NA,3,99,1,99,1,5,4,3,1,2,NA,1,-9,6,6,6,1,601.996685
2023,19914,2,1,6,3,29,6,1,1,NA,1,1,99,NA,3,99,1,1,1,6,4,1,1,1,2,1,-9,2,6,6,1,601.996685
2023,19914,3,1,6,3,22,1,1,1,NA,1,1,99,NA,3,99,1,1,1,6,4,5,2,2,NA,6,NA,NA,1,1,6,601.996685
2023,19915,1,1,6,2,44,1,1,1,NA,1,2,2,1,1,99,1,99,1,4,3,1,1,1,1,1,-9,4,6,6,1,278.272011
2023,19915,2,1,1,1,42,6,1,1,NA,1,2,1,1,1,99,1,99,1,6,4,1,1,1,1,1,-9,5,6,6,1,278.272011
2023,19915,3,1,6,3,13,1,1,1,NA,1,1,99,NA,3,1,1,2,1,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,278.272011
2023,19915,4,1,6,3,13,6,1,1,NA,1,1,99,NA,3,1,1,2,1,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,278.272011
2023,19916,1,1,1,1,53,1,1,1,NA,1,2,2,1,1,99,1,99,1,5,4,4,2,2,NA,1,-9,4,6,6,1,314.226473
2023,19916,2,1,6,2,48,6,1,1,NA,1,2,1,1,1,99,1,99,1,5,4,1,1,1,1,1,-9,3,6,6,1,314.226473
2023,19916,3,1,6,3,14,6,1,1,NA,1,1,99,NA,3,1,1,2,1,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,314.226473
2023,19917,1,1,1,1,63,1,1,1,NA,1,2,2,1,1,99,1,99,1,4,3,4,2,2,NA,1,2303,5,6,6,1,509.674112
2023,19917,2,1,6,2,58,6,1,1,NA,1,2,1,1,1,99,1,99,1,4,3,1,1,1,1,1,1112,3,6,6,1,509.674112
2023,19918,1,1,1,1,73,1,1,1,NA,1,2,2,1,1,99,1,99,1,2,1,4,2,2,NA,1,-9,-9,6,6,1,1009.866655
2023,19918,2,1,6,2,73,6,1,1,NA,1,2,1,1,1,99,1,99,1,2,1,4,2,2,NA,1,-9,-9,6,6,1,1009.866655
2023,19919,1,1,1,1,75,1,1,1,NA,1,3,99,NA,3,99,1,99,1,4,3,4,2,2,NA,1,1410,3,6,6,1,2407.220868
